DonorId,Donor Name,Donations Value,Donation Events,Donation Mean
857.0,Ms Jane A Gordon Clark,1250.0,1,1250.0
858.0,Benton Conservative Club,2000.0,1,2000.0
858.0,Gorleston Conservative Club,2000.0,1,2000.0
859.0,Ms Helen M Swales,2000.0,1,2000.0
860.0,George J P D Townshend,14000.0,3,4666.666666666667
861.0,Ms Jane M Dawnay,1300.0,1,1300.0
862.0,Kingsley Developers Ltd,1999.0,1,1999.0
863.0,Stanley Conservative Club,4304.75,2,2152.375
864.0,Mr Albert R Holloway,1250.0,1,1250.0
865.0,Mr Matthew Parker,12161.0,2,6080.5
867.0,Conway Patrons Club,2000.0,1,2000.0
868.0,Corporate Associates Ltd,9995.0,2,4997.5
869.0,Corporate Investments Ltd,4995.0,1,4995.0
870.0,Ms Patricia A Jenkins,4000.0,1,4000.0
871.0,James A Cayzer,5800.0,2,2900.0
872.0,Elstree Company,2000.0,1,2000.0
873.0,Western Air ( Thruxton) Ltd,2000.0,1,2000.0
874.0,John P Howitt,1750.0,2,875.0
875.0,Abingdon And District Conservative Club,2000.0,1,2000.0
876.0,John G Moncrieff,7000.0,2,3500.0
877.0,Artisan Uk Plc,4999.0,1,4999.0
878.0,Mr Philip J Carter,2500.0,1,2500.0
879.0,Kenneth W Bushell,2750.0,2,1375.0
880.0,Mr Steven J Schrier,2000.0,1,2000.0
881.0,Mr Bernard J Stanley,1250.0,1,1250.0
883.0,Ms Patricia M Hobson,9000.0,2,4500.0
887.0,Lawrence A Barratt,2750.0,2,1375.0
888.0,Mr Patrick Cryne,20000.0,1,20000.0
890.0,Mr William Macdougall,9600.0,7,1371.4285714285713
891.0,Ms Marjorie Osband,2000.0,1,2000.0
892.0,Mr Frank Cheesmur,2000.0,1,2000.0
893.0,Mr John Major,2000.0,1,2000.0
894.0,Lily E Johnson,1300.0,1,1300.0
895.0,Dashwood Finance Company Ltd,46250.0,7,6607.142857142857
896.0,Earl Charles G Cadogan,5770.0,2,2885.0
897.0,Denzil Freeth,3545.0,2,1772.5
897.0,Mr Denzil K Freeth,3038.0,1,3038.0
898.0,Neil T Hadfield,2270.0,2,1135.0
899.0,Mrs Jane G Hetherington,22445.0,3,7481.666666666667
900.0,Ms Susan V Lockhart,1445.0,1,1445.0
901.0,Mr Richard D Harpin,536218.25,11,48747.11363636364
901.0,Mr Richard Q Hoare,125000.0,6,20833.333333333332
901.0,Mr Richard Shearman,3835.0,1,3835.0
902.0,Mr Ernset R Travis,15000.0,1,15000.0
902.0,Mr Ernst R Travis,7640.0,3,2546.6666666666665
903.0,The Chelwood Club,2100.0,1,2100.0
904.0,Billericay Westminster Dining Club,4670.0,2,2335.0
905.0,Grange (Birkenhead) Property Co Ltd,34850.0,26,1340.3846153846155
906.0,Camborne Conservative Club Ltd,2500.0,1,2500.0
906.0,Tranmere Conservative Club Ltd,23000.0,11,2090.909090909091
908.0,Neville I Simms,4000.0,2,2000.0
909.0,Simon Chapman,5000.0,2,2500.0
909.0,Simon Schama,2000.0,1,2000.0
910.0,Mr Graham J Berkeley,10000.0,3,3333.3333333333335
910.0,Mr Grahame Berkeley,25000.0,3,8333.333333333334
911.0,Churchill Dining Club,32875.01,6,5479.168333333334
912.0,James A Perry,9000.0,2,4500.0
912.0,Mr James A Orr,10000.0,1,10000.0
912.0,Mr James J Berry,5625.0,1,5625.0
914.0,Basildon House Of Commons Dining Club,5000.0,1,5000.0
915.0,Mr Adolf V Atkinson,1250.0,1,1250.0
916.0,Witham Constitutional Club,1500.0,1,1500.0
917.0,Magna Carta Club,10000.0,1,10000.0
918.0,J Wharton Shipping Ltd,9500.0,2,4750.0
919.0,Mr John Wa Clugston,2500.0,1,2500.0
921.0,Chelwood Club,22250.0,6,3708.3333333333335
922.0,Mr Stephen  Dawson,228192.0,13,17553.23076923077
922.0,Mr Stephen Stone,2000.0,1,2000.0
924.0,Cheshunt & Waltham Cross Conservative Club,1250.0,1,1250.0
925.0,Sir Stanley W Clarke,1500.0,1,1500.0
926.0,Bury And District Industrial Society,22500.0,8,2812.5
927.0,Mr Derek Calrow,4860.0,1,4860.0
928.0,Ms Nancy Hurst,1500.0,1,1500.0
929.0,S W Newton,2000.0,1,2000.0
930.0,Younger Homes (Northern) Ltd,18982.18,7,2711.7400000000002
931.0,Cannock Unionist Club Ltd,24040.0,6,4006.6666666666665
932.0,Hadsley Ltd,4500.0,1,4500.0
933.0,Benfleet Conservative Club,1250.0,1,1250.0
934.0,Canvey Conservative Club,2000.0,1,2000.0
934.0,Oxhey Conservative Club,6580.0,2,3290.0
935.0,Thorney Bay Park Ltd,3000.0,1,3000.0
936.0,Small Business Bureau,2200.0,1,2200.0
937.0,The Churchill Luncheon Club,3000.0,1,3000.0
938.0,Mr Densmore R Dover,7900.0,3,2633.3333333333335
939.0,Mr Patrick Evershed,24364.0,4,6091.0
940.0,Clement Wheeler,2250.0,2,1125.0
942.0,Mr Brian Griffiths,5730.0,3,1910.0
943.0,Redbus Management,10000.0,1,10000.0
945.0,Midland Food Group Ltd,41319.520000000004,7,5902.788571428572
946.0,Braveshire Ltd,20000.0,2,10000.0
947.0,Nike Land Securities Ltd,270999.99,20,13549.9995
948.0,Slough Estates Finance Plc,106000.0,6,17666.666666666668
949.0,Tower Casino Group Ltd,10000.0,1,10000.0
951.0,Rich Investements Ltd,419312.81,35,11980.366
952.0,Dexam International Ltd,6055.0,1,6055.0
952.0,Mwl International Ltd,1800.0,1,1800.0
952.0,Waxman International Ltd,15500.0,2,7750.0
952.0,Wightman International Ltd,25000.0,2,12500.0
953.0,Mary K Fuller,4490.0,2,2245.0
954.0,Northampton Conservative Central Council,4000.0,1,4000.0
955.0,Northampton Conservative Central Council,4000.0,1,4000.0
957.0,Glengate Holding Plc,10000.0,1,10000.0
959.0,International Motors Ltd,4817431.18,41,117498.32146341463
960.0,Carlton Club Political Committee,767135.0,61,12575.983606557376
961.0,Conservative Women'S National Council,7000.0,1,7000.0
962.0,Barry D Trentham Ltd,10000.0,1,10000.0
963.0,Walter Scott & Partners Ltd,22123.0,2,11061.5
965.0,Philip Wilson (Grain) Ltd,556800.0,5,111360.0
967.0,Brintons Ltd,12000.0,2,6000.0
968.0,Fct Europe Ltd,40000.0,2,20000.0
970.0,John Allen,62000.0,2,31000.0
970.0,Mr John Hale,5000.0,3,1666.6666666666667
971.0,Mr Nigel Alliance,6000.0,1,6000.0
972.0,Nigel F Althaus,20000.0,2,10000.0
973.0,Mr Albert Birkett,13500.0,2,6750.0
974.0,Mr Derek C Bonham,5001.0,1,5001.0
975.0,Christopher R Brooke,105700.0,7,15100.0
975.0,Christopher R. Brooke,10000.0,1,10000.0
975.0,Mr Christopher R Brooke,63875.42,7,9125.06
976.0,Mr William F Barton,26625.0,2,13312.5
979.0,Mr John H Ward,95750.0,4,23937.5
979.0,Mr John Harrod,1200.0,1,1200.0
980.0,Mr Giles Currie,6300.0,1,6300.0
981.0,Damon De Laszlo,15001.0,2,7500.5
982.0,Mr Denmsore R Dover,5250.0,1,5250.0
984.0,Mr Patrick R Evershed,11000.0,1,11000.0
985.0,Lord Michael S Farmer,1202372.32,24,50098.84666666667
985.0,Michael Farmer,310000.0,3,103333.33333333333
986.0,Ms Margaret A Fenston,10000.0,1,10000.0
987.0,Mr Charles M Fenton,6000.0,1,6000.0
988.0,Robet Fleming,209500.0,3,69833.33333333333
989.0,Mr Roderick Fleming,500000.0,3,166666.66666666666
990.0,Edwin P Foden,25000.0,2,12500.0
991.0,Mr Justin M Garrod,5001.0,1,5001.0
992.0,Sir Paul Getty,5000000.0,1,5000000.0
993.0,Mr Graham E Tubb,4000.0,1,4000.0
994.0,Helen Leigh-Bramwell,2750.0,2,1375.0
995.0,Sixty-Six Club,5500.0,2,2750.0
996.0,Walter L Hannay,107000.0,3,35666.666666666664
997.0,Christopher C S Harborne,262894.0,11,23899.454545454544
998.0,Peter W Harris,37918.75,3,12639.583333333334
999.0,Mr Michael Headley,25000.0,3,8333.333333333334
999.0,Mr Michael P Belliere,6900.0,3,2300.0
1000.0,David N James,18550.0,2,9275.0
1001.0,Mr Ian T Jenks,5001.0,1,5001.0
1002.0,Mr John Lazzari,5400.0,1,5400.0
1003.0,Howard D Leigh,18500.0,2,9250.0
1003.0,Lord Howard D Leigh,21000.0,2,10500.0
1003.0,Mr Howard Leigh,3000.0,1,3000.0
1004.0,Donald J Lewin,20500.0,2,10250.0
1004.0,Mr Donald Lewin,10000.0,1,10000.0
1005.0,Esther E Lewis,12500.0,2,6250.0
1006.0,Jonathan E Lyons,29000.0,3,9666.666666666666
1007.0,Sir Cameron Mackintosh,30000.0,3,10000.0
1008.0,Mr John Madjeski,72875.0,3,24291.666666666668
1009.0,Peter Mansfield,30000.0,2,15000.0
1010.0,Ms Julia C Massey,7000.0,1,7000.0
1011.0,Ms Janet G Mccurrie,10750.0,2,5375.0
1012.0,John M Menzies,12000.0,2,6000.0
1013.0,James Miller,6000.0,1,6000.0
1013.0,Mr James C Miller,35000.0,2,17500.0
1013.0,Mr James Muir,7000.0,1,7000.0
1013.0,Mr Sam Miller,55266.0,2,27633.0
1014.0,Mr David B Monaghan,10000.0,1,10000.0
1014.0,Mr David Morgan,42207.08,3,14069.026666666667
1015.0,Mr Paul D Orchard-Lisle,26500.0,4,6625.0
1016.0,David C Ord,25500.0,2,12750.0
1017.0,Sir John Peace,67000.0,2,33500.0
1018.0,Charles Pearson,87562.47,6,14593.745
1019.0,Andrew Perloff,22500.0,3,7500.0
1020.0,Anthony Reeves,150000.0,4,37500.0
1021.0,Mr David H Reid,5500.0,1,5500.0
1022.0,Sir Tim Rice,6000.0,1,6000.0
1023.0,David P Ross,12500.0,1,12500.0
1023.0,David Pj Ross,79670.0,5,15934.0
1024.0,Malcolm Scott,11000.0,1,11000.0
1025.0,Richard S Sharp,20250.0,2,10125.0
1027.0,Lord Allen J Sheppard Of Didgemere,14500.0,2,7250.0
1028.0,Lady Na Stevens,11001.0,2,5500.5
1028.0,Lord D Stevens,7501.0,1,7501.0
1029.0,Mr Henry Tee,6500.0,1,6500.0
1030.0,Mr Herbert Thomas,8500.0,2,4250.0
1031.0,Frances M Vale,10000.0,1,10000.0
1032.0,Edmund Vestey,17000.0,3,5666.666666666667
1033.0,John Wheeler,2450000.0,1,2450000.0
1034.0,Wates Group Services Ltd,450000.0,12,37500.0
1035.0,London & Westcountry Estates Ltd,10000.0,1,10000.0
1036.0,Air Foyle Ltd,26500.0,4,6625.0
1037.0,Mr Chippendale  S Keswick,40750.0,12,3395.8333333333335
1038.0,Mr Robert D Morrell,5250.0,1,5250.0
1039.0,Muhammed A Pervez,8750.0,3,2916.6666666666665
1040.0,Mr Rolf Schild,5999.0,1,5999.0
1041.0,Mr Jeffery Whalley,33450.0,4,8362.5
1042.0,Lynn A Wilson,11598.0,2,5799.0
1043.0,G&M Supplies (Cumbria) Limited,1500.0,1,1500.0
1045.0,Jennifer Millar-Smith,1800.0,1,1800.0
1046.0,Lord Thomas A Hesketh,5300.0,2,2650.0
1046.0,Lord Thomas Hesketh,22386.08,1,22386.08
1047.0,Giles E Currie,650.0,1,650.0
1047.0,Mr Giles E Currie,1301.0,2,650.5
1048.0,The Chelwood Club,1850.0,1,1850.0
1049.0,Peter N Buckley,4000.0,2,2000.0
1050.0,Dr Alistair J Dewhirst,11999.0,2,5999.5
1051.0,Yagub Ali,2000.0,1,2000.0
1053.0,Mr Alastair Salvesen,35450.0,4,8862.5
1054.0,Mr Colin W Tickner,7250.0,2,3625.0
1055.0,Mr Ronald Gerard,4900.0,1,4900.0
1056.0,Mr Donald J Lewin,2000.0,1,2000.0
1057.0,Morgan Howard,2000.0,1,2000.0
1058.0,Mr Robert J Anderson,5000.0,1,5000.0
1059.0,Exeter Constitutional Trust,6600.0,2,3300.0
1060.0,Mr Johnathan I Farquharson,1250.0,1,1250.0
1061.0,Mr Antonios P Yerolemou,5000.0,2,2500.0
1062.0,Francis Brooke,15800.0,3,5266.666666666667
1062.0,Mr Francis R Brake,25900.0,3,8633.333333333334
1062.0,Mr Frank J Burke,12000.0,3,4000.0
1062.0,Sir Francis G Brooke,110000.0,5,22000.0
1063.0,Mr John Caunce,1500.0,1,1500.0
1064.0,Anne Fear,4500.0,1,4500.0
1065.0,Mr Anthony Fisher,1500.0,1,1500.0
1066.0,David Instance,4500.0,2,2250.0
1067.0,Lydia Instance,1800.0,1,1800.0
1068.0,Ian Jackson,2700.0,2,1350.0
1068.0,Mr Allen Jackson,8500.0,1,8500.0
1069.0,Keith J Rawlings,8000.0,3,2666.6666666666665
1070.0,Mr Peter  Taylor,2500.0,1,2500.0
1070.0,Mr Peter Taylor,1500.0,1,1500.0
1070.0,Peter Tory,1500.0,1,1500.0
1071.0,Gilbert Greenall,4500.0,2,2250.0
1073.0,Norman C Edwards,6200.0,2,3100.0
1074.0,Corin V Graeff,130103.38,3,43367.793333333335
1074.0,Mr Colin V Graeff,2000.0,1,2000.0
1076.0,Mr Graham Halsey,7000.0,1,7000.0
1077.0,Mr David B Hammond,10000.0,1,10000.0
1078.0,Mr David M Barker,1500.0,1,1500.0
1079.0,Viscount Na Bearsted,4000.0,1,4000.0
1080.0,Sir Tim Rice,2500.0,1,2500.0
1081.0,Trygon Limited,5000.0,1,5000.0
1082.0,Icc,10000.0,1,10000.0
1083.0,Stockvale Ltd,10725.0,4,2681.25
1084.0,Mr Chris Bullivant,2171.44,2,1085.72
1085.0,The Enterprise Club,1660.5,1,1660.5
1086.0,Frank E Gilman,9000.0,2,4500.0
1087.0,Mr Lionel H Tollemache,6469.0,4,1617.25
1088.0,Jack K Lewis,3996.46,2,1998.23
1089.0,Mr Alistair C Gulland,10000.0,1,10000.0
1090.0,Mr Andrew C B Matthews,1300.0,1,1300.0
1092.0,Cynthia Yates,7000.0,2,3500.0
1093.0,Liskeard Club,1400.0,1,1400.0
1094.0,Truro Conservative Club,6000.0,2,3000.0
1095.0,Bs Eaton Ltd,35000.0,3,11666.666666666666
1096.0,Leonard Harvey,7000.0,2,3500.0
1099.0,Stone Ladies Luncheon Club,4000.0,2,2000.0
1101.0,Tattersalls Ltd,201350.0,24,8389.583333333334
1102.0,Rustom Jehangir,4800.0,1,4800.0
1103.0,Lord Na Bell,1250.0,1,1250.0
1104.0,Mr Thomas Wise,3057.94,2,1528.97
1105.0,Robert R Potter,8500.0,2,4250.0
1106.0,Mr Nicholas Dooner,2500.0,1,2500.0
1107.0,Devon County Council Conservative Group,4024.0,2,2012.0
1108.0,Lord Na Hambro,2000.0,1,2000.0
1109.0,Lowman Manufacturing Company Ltd,7500.0,2,3750.0
1109.0,Pelicans Manufacturing Company Ltd,49000.0,5,9800.0
1110.0,Exeter Constitutional Club,2700.0,1,2700.0
1111.0,Graphic Plc,2000.0,1,2000.0
1112.0,Mr Alexander P Rogers,1500.0,1,1500.0
1113.0,Ellacombe Conservative Club,2000.0,1,2000.0
1114.0,Mr John Reid,14000.0,3,4666.666666666667
1115.0,The Portcullis Club,17250.0,2,8625.0
1117.0,Derek R Finlay,5550.0,2,2775.0
1118.0,Ms Jane G Hetherington,5500.0,1,5500.0
1119.0,John Kennedy,15500.0,2,7750.0
1121.0,Mr Richard George,150000.0,6,25000.0
1123.0,Mohammed Ali,2000.0,1,2000.0
1124.0,Simon M Haslam,2750.0,2,1375.0
1125.0,Mr Stephen H Walduck,4950.0,1,4950.0
1127.0,Mr Michael G Holmes,1220.0,1,1220.0
1128.0,Mr Robert Jg Shields,2000.0,1,2000.0
1129.0,Mr James R Boughey,2000.0,1,2000.0
1130.0,Sanderson Knight Consultancy Ltd,2500.0,1,2500.0
1131.0,Philip H Gwyn,55000.0,2,27500.0
1132.0,Mr George Hollingbery,15000.0,2,7500.0
1132.0,Mr George M Hollingberry,8186.13,4,2046.5325
1133.0,Mr Denis M Mountain,2000.0,1,2000.0
1134.0,Lady Harris Of Peckham,2500.0,1,2500.0
1135.0,Lord Na Kirkham,5000.0,1,5000.0
1136.0,Andrew K Douglas,6500.0,2,3250.0
1137.0,Derek W Vere,3000.0,2,1500.0
1139.0,Islington Conservative Club,4396.74,2,2198.37
1139.0,Winston Conservative Club,1092.0,1,1092.0
1140.0,Dunscar Conservative Club,1800.0,1,1800.0
1143.0,Lincoln J Fraser,2500.0,1,2500.0
1144.0,Mr David N Willerton,2500.0,1,2500.0
1145.0,Sir Richard Sutton Estates Ltd,168350.0,12,14029.166666666666
1146.0,Twm Scotland Ltd,3500.0,1,3500.0
1147.0,Mr Richard S Sharp,4000.0,1,4000.0
1148.0,Fresh Start,3000.0,1,3000.0
1149.0,Mr Howard D Leigh,1500.0,1,1500.0
1150.0,Mablethorpe Conservative Club,1165.5,1,1165.5
1153.0,John Midlane,500.0,1,500.0
1155.0,Graham D Child,500.0,1,500.0
1156.0,Jeremy W Lloyd,250.0,1,250.0
1157.0,Jon P Moynihan,1000.0,1,1000.0
1158.0,Geoffrey H King,422.81,1,422.81
1159.0,James Sharp & Co Stockbrokers,250.0,1,250.0
1160.0,Mr David Foster,153700.0,3,51233.333333333336
1160.0,Mr David Leathers,20000.0,2,10000.0
1161.0,Perth Conservative Club,2500.0,1,2500.0
1161.0,Perth Conservative Sports Club,3975.87,2,1987.935
1162.0,Tulseglen Ltd,1500.0,1,1500.0
1163.0,Mr R O'Brien,1580.0,1,1580.0
1164.0,Mr G Macnaughton Smith,5000.0,1,5000.0
1165.0,Mr G Macnaughton Smith,3000.0,1,3000.0
1166.0,Dr A. Reid Mp,4811.67,2,2405.835
1166.0,Mr Alan Reid,1024.03,1,1024.03
1166.0,Mr Alan Reid Mp,2064.0,1,2064.0
1167.0,Mr C Brodie,1600.0,1,1600.0
1168.0,Mr John A. Barrett Mp,2700.0,2,1350.0
1168.0,Mr John Barrett,2700.0,2,1350.0
1169.0,Mr M Mackie,3685.56,1,3685.56
1172.0,Hereford Liberal Club,151465.5,52,2912.798076923077
1174.0,West Dorset Lib Dem Council Group,1200.0,1,1200.0
1175.0,Wansdyke 250 Club,2000.0,1,2000.0
1176.0,Beauchief Printing Society,1500.0,1,1500.0
1177.0,Bingley Liberal Club,2416.0,1,2416.0
1178.0,Kingston Liberal Club Co Ltd,8650.0,3,2883.3333333333335
1178.0,Kingston Liberal Club Company Limited (The),5000.0,2,2500.0
1179.0,Blaby And Charwood Supp. Association,1059.0,1,1059.0
1181.0,Oldham Lib Dem Councl Group,6000.0,1,6000.0
1182.0,Gateshead Lib Dem Council,2473.5,2,1236.75
1183.0,Sutton Borough Social Club,1400.0,1,1400.0
1184.0,Kent Lib Dem Council Group,10350.0,4,2587.5
1184.0,Stoke-On-Trent Lib Dem Council Group,7939.13,4,1984.7825
1185.0,Chronos Publishing Services Ltd,1233.75,1,1233.75
1186.0,Lord Na Kirkham,5000.0,1,5000.0
1187.0,Southend Liberal Club Co Ltd,13244.5,2,6622.25
1188.0,Liberal Club Buildings Co Ltd,2000.0,1,2000.0
1189.0,Chinese Association,1100.0,1,1100.0
1190.0,Mr P.M. Crystal,9172.24,3,3057.4133333333334
1190.0,Mr Peter M Crystal,5000.0,1,5000.0
1191.0,Dr J Barnard,2500.0,1,2500.0
1192.0,Farm Assist Ltd,5000.0,1,5000.0
1194.0,Torquay Liberal Association (1949) Ltd,9500.0,5,1900.0
1195.0,Home House & Ed Bonner Co Ltd,6600.0,2,3300.0
1196.0,Cambridgeshire Cc Lib Dem Council Group,187750.5,70,2682.15
1196.0,Harrogate Liberal Democrat Council Group,1500.0,1,1500.0
1197.0,Mr S Karim,1435.75,1,1435.75
1198.0,Lord Na Jacobs,30000.0,1,30000.0
1199.0,Lord Na Jacobs,30000.0,1,30000.0
1200.0,Mrs M. Heavens,1220.0,1,1220.0
1201.0,Ealing Borough Liberal Democrats 200 Club,13000.0,2,6500.0
1201.0,Eastleigh Liberal Democrats 200 Club,1080.0,1,1080.0
1201.0,Weston Liberal Democrats 200 Club,2400.0,1,2400.0
1202.0,Mrs G Alefounder,8016.33,1,8016.33
1203.0,Richmond Liberal Democrat 200 Club,1113.6,1,1113.6
1205.0,Kirkless Liberal Democrat Dem Council Group,7320.83,4,1830.2075
1205.0,Oldham Liberal Democrat Council Group,7000.0,1,7000.0
1206.0,Mr A.R. Bromfield,3580.0,2,1790.0
1207.0,Mr H Pym,1856.0,1,1856.0
1208.0,Huntingdonshire Liberal Democrat Council Group,4991.0,2,2495.5
1208.0,Swindon Liberal Democrat Council Group,10175.0,4,2543.75
1210.0,Mr S Jordan,2060.0,1,2060.0
1211.0,Mr D. Jukes,60565.0,2,30282.5
1212.0,Mrs B M Lamb,1000.0,1,1000.0
1213.0,Mr N Lamb,8764.01,2,4382.005
1214.0,Mr Mark A Pritchard,19182.5,2,9591.25
1215.0,Mr I Sharpe,5594.0,3,1864.6666666666667
1216.0,Cllr A Sherwell,1425.0,1,1425.0
1218.0,Mr A J Thompson,2500.0,1,2500.0
1218.0,Mr Andrew J Thompson,2000.0,1,2000.0
1218.0,Mr Fred Thompson,11610.0,4,2902.5
1219.0,Mr J Wainwright,7300.0,5,1460.0
1220.0,Mr Phil Willis,1200.0,1,1200.0
1220.0,Mr Phil Willis Mp,3950.0,2,1975.0
1221.0,Mr A Garratt,1151.8,1,1151.8
1222.0,Hon D Layton,11000.0,2,5500.0
1223.0,Mr P. Main,2220.0,2,1110.0
1224.0,Mark  Wright,1901.22,1,1901.22
1224.0,Mr D.W. Wright,3622.0,3,1207.3333333333333
1225.0,Mr P Yeldon,5000.0,1,5000.0
1226.0,Ms E Gasson,4500.0,1,4500.0
1227.0,Cllr P. Black Am,14395.0,3,4798.333333333333
1228.0,Cllr Bill Kelloway,2950.0,2,1475.0
1229.0,Mr C D Lindley,1063.68,1,1063.68
1230.0,Mr Martin Thomas Of Gresford,8348.03,4,2087.0075
1231.0,Mr P Carroll,4745.0,2,2372.5
1231.0,Mr Peter Carroll,8800.0,1,8800.0
1233.0,Cllr Ms L Featherstone,7380.0,3,2460.0
1234.0,Mr Da Laws Mp,3900.0,2,1950.0
1235.0,St Albans City Liberal Club,1874.98,2,937.49
1236.0,Cllr Mrs Moira Toye,1600.0,1,1600.0
1237.0,Mr T. J. Cann,2000.0,1,2000.0
1238.0,Mr M Dixey,1618.4,1,1618.4
1239.0,Cllr C J Clarke,1250.0,1,1250.0
1240.0,Mr B.A. Roper,50000.0,1,50000.0
1240.0,Mrs M.A. Roper,57764.95,4,14441.2375
1241.0,Dr E Hall,5000.0,1,5000.0
1242.0,R Lancaster,2000.0,1,2000.0
1243.0,Mr P Thurnham,11000.0,1,11000.0
1244.0,Mr P.G. Thurnham,13062.220000000001,3,4354.073333333334
1244.0,Mr Peter G. Thurnham,10000.0,1,10000.0
1244.0,Mr Peter Thurnham,2000.0,1,2000.0
1245.0,Mr G Priest,1250.0,1,1250.0
1246.0,Mr A P Barker,4000.0,1,4000.0
1246.0,Mr D Barker,3750.0,2,1875.0
1247.0,Mr G J Beever,5950.0,1,5950.0
1248.0,Cllr J Beirne,1016.38,1,1016.38
1249.0,Mr P Boizot,3250.0,1,3250.0
1250.0,Mr A Canning,3294.2,1,3294.2
1251.0,Mr D Chidgey Mp,1276.31,1,1276.31
1252.0,Cllr J David,1300.0,1,1300.0
1253.0,Mr A Duff Mep,1728.83,1,1728.83
1254.0,Mrs G Hill,1500.0,1,1500.0
1255.0,Mr Ian Waller,1400.0,1,1400.0
1256.0,David Kendall,546.0,1,546.0
1256.0,Mr David Kendall,2190.0,2,1095.0
1257.0,Mr R G Bassett,1282.0,1,1282.0
1258.0,Aisha Patel,1500.0,1,1500.0
1280.0,Bracknell Forest Labour Group,25200.0,7,3600.0
1281.0,Brian Abbs,3550.0,9,394.44444444444446
1281.0,Mr Brain Abbs,2681.17,2,1340.585
1282.0,Castle Point & Gas Heating Co. Ltd,55859.0,15,3723.9333333333334
1286.0,Cba Enterprises Ltd,2500.0,1,2500.0
1287.0,Chesterfield Labour Club,43837.5,37,1184.7972972972973
1287.0,Enfield Council Labour Group,22000.0,4,5500.0
1287.0,Sheffield Labour Group,2277.0,1,2277.0
1288.0,Sir Christopher Ondaatje,1000000.0,1,1000000.0
1302.0,De Brus Marketing Services,3000.0,1,3000.0
1303.0,Delta Cloud Ltd,2000.0,1,2000.0
1304.0,Mr Alan Williams,7517.0,4,1879.25
1305.0,David Potter,240000.0,2,120000.0
1306.0,Eddie Izzard,20000.0,2,10000.0
1307.0,Elm Park Club,2000.0,1,2000.0
1309.0,Enfield Turkish Group,1306.0,1,1306.0
1310.0,Ckl Properties Ltd,2500.0,1,2500.0
1310.0,Esson Properties Ltd,5000.0,1,5000.0
1310.0,Lizon Properties Ltd,152500.0,4,38125.0
1310.0,Otterston Properties Ltd,10000.0,1,10000.0
1311.0,Mr Euan Snowie,5000.0,1,5000.0
1312.0,Falmouth Labour Club,6000.0,1,6000.0
1314.0,Ms Fiona Bell,7000.0,1,7000.0
1315.0,Geraldine Jeffrey,7000.0,2,3500.0
1316.0,Ms Geraldine Jeffrey,10000.0,1,10000.0
1317.0,Gerry J Robinson,20000.0,1,20000.0
1318.0,Giles Wright,3000.0,2,1500.0
1319.0,Gillingham Labour Club,1500.0,1,1500.0
1334.0,Contact Trades And Labour Club,4000.0,2,2000.0
1402.0,Mr James Kyle,18000.0,3,6000.0
1403.0,Mr Jim Dickson,1500.0,1,1500.0
1404.0,Mr John Mason,3870.0,2,1935.0
1404.0,Mr John Payton,1025.0,1,1025.0
1404.0,Mr John R Maxted,63500.0,7,9071.42857142857
1405.0,Mr John Mcinespie,6634.0,1,6634.0
1406.0,Mr John O'Farrell,2000.0,1,2000.0
1407.0,Kathleen Dayell,5000.0,1,5000.0
1411.0,Lakshmi Mittal,125000.0,1,125000.0
1412.0,Mr Richard W Belton,2000.0,1,2000.0
1412.0,Mr Richard Wild,10000.0,2,5000.0
1413.0,Mr Richard Wilson,1500.0,1,1500.0
1414.0,Ringland Labour Club,2000.0,1,2000.0
1420.0,Ruth Harding,6000.0,1,6000.0
1421.0,Scotforth Hall Management Committee,2200.0,1,2200.0
1422.0,Sherburn Friends Labour Movement,2000.0,1,2000.0
1423.0,Shiona Mcisaac Mp,2503.62,2,1251.81
1424.0,Sir Alan Sugar,200000.0,1,200000.0
1425.0,Sir Ronald M Cohen,600000.0,3,200000.0
1426.0,Sigmund Sternberg,150000.0,2,75000.0
1426.0,Sir Sigmund Steinberg,2000.0,1,2000.0
1427.0,Stroud Divisional Labour Club And Institute Ltd,23173.0,19,1219.6315789473683
1427.0,Stroud Divisional Labour Club And Institute Ltd.,10360.22,2,5180.11
1428.0,Sukhbinder Sw Sandha,10000.0,2,5000.0
1430.0,Sunil Wickremeratine,6000.0,1,6000.0
1431.0,Texalan Trousers Ltd,2000.0,1,2000.0
1441.0,Abm Holdings Limited,1500.0,1,1500.0
1441.0,Fil Holdings (Uk) Ltd,990000.0,28,35357.142857142855
1441.0,Gfi Holdings Ltd,108000.0,2,54000.0
1441.0,Gmi Holdings Limited,11439.56,4,2859.89
1441.0,Nmb Holdings Ltd,10000.0,1,10000.0
1464.0,Gulam Noon,50000.0,1,50000.0
1465.0,Gulam Noon,50000.0,1,50000.0
1466.0,Hannah Reed,1080.0,1,1080.0
1467.0,Manchester Council Labour Group,3045.0,2,1522.5
1468.0,Haringey Council Labour Group,2000.0,1,2000.0
1469.0,Highgate Beds,2000.0,1,2000.0
1478.0,Wales And West Passenger Trains,1500.0,1,1500.0
1479.0,Waltham Forest Labour Group,7984.0,2,3992.0
1480.0,Westmere Ltd,2000.0,1,2000.0
1481.0,Whipton And Pinhoe Labour Club,193191.0,45,4293.133333333333
1482.0,Wise Trading Limited,3500.0,2,1750.0
1483.0,Mr Christopher Mackenzie,25000.0,1,25000.0
